,Total day charge,Total intl calls,Area code_415,Area code_510,Total eve minutes,Total day minutes,Total day calls,Voice mail plan,Area code_408,Customer service calls,International plan,Churn,Number vmail messages,Total intl minutes,Total intl charge,Total eve charge
208,24.43,3.0,1.0,0.0,273.0,143.7,117.0,0.0,0.0,0.0,1.0,0.0,0.0,10.9,2.94,23.21
209,23.56,3.0,0.0,1.0,172.3,138.6,122.0,0.0,0.0,1.0,0.0,0.0,0.0,9.8,2.65,14.65
210,14.4,8.0,1.0,0.0,249.9,84.7,118.0,0.0,0.0,1.0,0.0,0.0,0.0,14.5,3.92,21.24
211,26.38,4.0,0.0,1.0,235.3,155.2,79.0,0.0,0.0,1.0,0.0,0.0,0.0,8.7,2.35,20.0
212,28.03,9.0,0.0,1.0,209.3,164.9,110.0,1.0,0.0,1.0,0.0,0.0,25.0,6.7,1.81,17.79
213,22.87,1.0,0.0,0.0,143.1,134.5,88.0,0.0,1.0,1.0,0.0,0.0,0.0,15.4,4.16,12.16
214,24.36,3.0,1.0,0.0,211.3,143.3,103.0,0.0,0.0,1.0,0.0,0.0,0.0,11.5,3.11,17.96
215,35.05,6.0,0.0,1.0,260.0,206.2,79.0,1.0,0.0,1.0,0.0,0.0,30.0,11.4,3.08,22.1
216,38.39,9.0,0.0,1.0,193.0,225.8,94.0,1.0,0.0,4.0,0.0,0.0,28.0,8.4,2.27,16.41
217,23.51,6.0,0.0,0.0,170.5,138.3,89.0,0.0,1.0,3.0,0.0,0.0,0.0,13.5,3.65,14.49
218,27.2,3.0,0.0,0.0,175.4,160.0,123.0,0.0,1.0,2.0,1.0,0.0,0.0,9.9,2.67,14.91
219,35.12,3.0,1.0,0.0,224.9,206.6,105.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,3.94,19.12
220,22.9,3.0,1.0,0.0,180.0,134.7,121.0,0.0,0.0,1.0,0.0,0.0,0.0,7.7,2.08,15.3
221,36.45,13.0,1.0,0.0,235.2,214.4,78.0,1.0,0.0,3.0,0.0,0.0,28.0,8.0,2.16,19.99
222,32.78,3.0,1.0,0.0,234.4,192.8,104.0,0.0,0.0,3.0,0.0,0.0,0.0,13.0,3.51,19.92
223,25.69,3.0,0.0,0.0,194.8,151.1,90.0,1.0,1.0,1.0,0.0,0.0,28.0,10.0,2.7,16.56
224,37.21,4.0,0.0,1.0,208.0,218.9,88.0,0.0,0.0,0.0,1.0,0.0,0.0,11.1,3.0,17.68
225,32.76,6.0,1.0,0.0,225.9,192.7,85.0,1.0,0.0,2.0,0.0,0.0,25.0,10.9,2.94,19.2
226,34.75,6.0,0.0,1.0,219.1,204.4,135.0,0.0,0.0,3.0,1.0,0.0,0.0,10.5,2.84,18.62
227,35.99,1.0,1.0,0.0,159.9,211.7,115.0,1.0,0.0,1.0,0.0,0.0,37.0,12.2,3.29,13.59
228,37.67,2.0,1.0,0.0,288.4,221.6,74.0,1.0,0.0,1.0,0.0,0.0,28.0,9.0,2.43,24.51
229,33.64,5.0,1.0,0.0,181.5,197.9,108.0,0.0,0.0,3.0,0.0,0.0,0.0,6.7,1.81,15.43
230,35.09,5.0,0.0,1.0,128.0,206.4,122.0,0.0,0.0,2.0,0.0,0.0,0.0,8.8,2.38,10.88
231,35.0,4.0,0.0,0.0,209.3,205.9,88.0,0.0,1.0,2.0,0.0,0.0,0.0,14.5,3.92,17.79
232,35.29,5.0,0.0,1.0,132.4,207.6,88.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,3.81,11.25
233,16.92,3.0,0.0,1.0,129.1,99.5,110.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,2.62,10.97
234,30.11,4.0,0.0,1.0,194.0,177.1,112.0,0.0,0.0,1.0,0.0,0.0,0.0,5.9,1.59,16.49
235,29.36,3.0,0.0,1.0,133.4,172.7,86.0,1.0,0.0,1.0,0.0,0.0,18.0,9.8,2.65,11.34
236,34.71,5.0,0.0,1.0,179.9,204.2,115.0,0.0,0.0,1.0,0.0,0.0,0.0,9.5,2.57,15.29
237,14.57,5.0,1.0,0.0,247.7,85.7,83.0,0.0,0.0,2.0,0.0,0.0,0.0,10.1,2.73,21.05
238,26.79,1.0,1.0,0.0,184.3,157.6,117.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,3.21,15.67
239,36.64,9.0,1.0,0.0,218.7,215.5,129.0,0.0,0.0,4.0,0.0,0.0,0.0,6.6,1.78,18.59
240,29.19,4.0,1.0,0.0,110.4,171.7,80.0,0.0,0.0,2.0,0.0,0.0,0.0,11.9,3.21,9.38
241,26.86,4.0,1.0,0.0,292.5,158.0,106.0,0.0,0.0,1.0,0.0,0.0,0.0,9.1,2.46,24.86
242,15.64,10.0,0.0,1.0,253.6,92.0,117.0,0.0,0.0,1.0,0.0,0.0,0.0,10.3,2.78,21.56
243,39.78,5.0,1.0,0.0,249.5,234.0,109.0,0.0,0.0,2.0,0.0,0.0,0.0,9.1,2.46,21.21
244,46.26,10.0,1.0,0.0,268.5,272.1,111.0,0.0,0.0,1.0,0.0,1.0,0.0,8.5,2.3,22.82
245,33.05,2.0,0.0,1.0,190.3,194.4,101.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,3.08,16.18
246,38.62,4.0,1.0,0.0,258.4,227.2,128.0,0.0,0.0,3.0,0.0,0.0,0.0,8.9,2.4,21.96
247,42.28,2.0,1.0,0.0,220.0,248.7,109.0,0.0,0.0,1.0,0.0,1.0,0.0,13.2,3.56,18.7
248,40.17,6.0,1.0,0.0,195.9,236.3,102.0,1.0,0.0,1.0,0.0,0.0,38.0,9.7,2.62,16.65
249,34.95,3.0,0.0,1.0,169.5,205.6,69.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,2.94,14.41
250,16.0,4.0,0.0,0.0,280.3,94.1,136.0,0.0,1.0,0.0,0.0,0.0,0.0,9.8,2.65,23.83
251,21.28,2.0,0.0,0.0,205.4,125.2,99.0,0.0,1.0,0.0,0.0,0.0,0.0,18.9,5.1,17.46
252,10.27,3.0,0.0,0.0,306.2,60.4,158.0,0.0,1.0,1.0,0.0,0.0,0.0,12.4,3.35,26.03
253,20.57,4.0,1.0,0.0,270.4,121.0,105.0,1.0,0.0,2.0,0.0,0.0,28.0,7.7,2.08,22.98
254,20.03,3.0,1.0,0.0,256.8,117.8,66.0,1.0,0.0,3.0,0.0,0.0,29.0,7.6,2.05,21.83
255,39.51,5.0,0.0,1.0,211.9,232.4,96.0,1.0,0.0,3.0,0.0,0.0,21.0,5.0,1.35,18.01
256,38.0,2.0,0.0,1.0,188.8,223.5,81.0,1.0,0.0,2.0,1.0,1.0,32.0,9.4,2.54,16.05
257,29.97,3.0,0.0,1.0,259.2,176.3,79.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,1.67,22.03
258,21.28,3.0,1.0,0.0,177.8,125.2,79.0,1.0,0.0,1.0,0.0,0.0,32.0,12.9,3.48,15.11
259,23.58,3.0,0.0,0.0,256.9,138.7,107.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,2.7,21.84
260,14.67,4.0,1.0,0.0,246.6,86.3,134.0,0.0,0.0,1.0,0.0,0.0,0.0,11.3,3.05,20.96
261,35.19,5.0,0.0,0.0,154.9,207.0,91.0,0.0,1.0,3.0,0.0,0.0,0.0,13.4,3.62,13.17
262,10.0,3.0,0.0,1.0,219.5,58.8,104.0,1.0,0.0,0.0,0.0,0.0,30.0,7.1,1.92,18.66
263,40.66,4.0,0.0,0.0,235.5,239.2,109.0,1.0,1.0,1.0,0.0,0.0,33.0,9.5,2.57,20.02
264,33.71,3.0,0.0,1.0,217.1,198.3,130.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,3.38,18.45
265,34.88,12.0,0.0,1.0,240.6,205.2,97.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,3.89,20.45
266,32.66,2.0,0.0,1.0,312.9,192.1,98.0,0.0,0.0,3.0,0.0,0.0,0.0,7.9,2.13,26.6
267,46.34,2.0,1.0,0.0,248.7,272.6,83.0,0.0,0.0,1.0,0.0,1.0,0.0,9.5,2.57,21.14
268,21.81,5.0,1.0,0.0,197.1,128.3,121.0,0.0,0.0,7.0,0.0,1.0,0.0,12.2,3.29,16.75
269,28.83,4.0,0.0,1.0,264.1,169.6,99.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2.51,22.45
270,34.22,4.0,0.0,1.0,152.8,201.3,95.0,0.0,0.0,1.0,0.0,0.0,0.0,7.5,2.03,12.99
271,36.5,4.0,0.0,0.0,138.5,214.7,97.0,1.0,1.0,1.0,0.0,0.0,17.0,8.6,2.32,11.77
272,28.76,2.0,0.0,1.0,271.5,169.2,70.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,2.86,23.08
273,33.0,7.0,1.0,0.0,176.6,194.1,121.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,1.89,15.01
274,38.27,2.0,0.0,0.0,199.2,225.1,67.0,0.0,1.0,0.0,0.0,0.0,0.0,14.6,3.94,16.93
275,36.21,1.0,1.0,0.0,176.6,213.0,63.0,0.0,0.0,1.0,0.0,1.0,0.0,9.1,2.46,15.01
276,31.26,11.0,1.0,0.0,255.9,183.9,115.0,0.0,0.0,1.0,0.0,0.0,0.0,10.8,2.92,21.75
277,37.71,7.0,1.0,0.0,161.7,221.8,105.0,1.0,0.0,0.0,0.0,0.0,34.0,14.0,3.78,13.74
278,10.98,0.0,0.0,0.0,176.1,64.6,98.0,1.0,1.0,2.0,0.0,0.0,21.0,0.0,0.0,14.97
279,26.28,3.0,0.0,1.0,83.4,154.6,92.0,1.0,0.0,1.0,0.0,0.0,37.0,13.3,3.59,7.09
280,44.23,8.0,1.0,0.0,179.2,260.2,131.0,0.0,0.0,3.0,0.0,0.0,0.0,7.2,1.94,15.23
281,27.47,5.0,1.0,0.0,123.0,161.6,117.0,1.0,0.0,1.0,0.0,0.0,33.0,12.2,3.29,10.46
282,37.5,11.0,0.0,1.0,155.2,220.6,117.0,0.0,0.0,1.0,0.0,0.0,0.0,10.5,2.84,13.19
283,26.5,5.0,1.0,0.0,162.3,155.9,122.0,1.0,0.0,3.0,0.0,0.0,41.0,13.1,3.54,13.8
284,18.19,3.0,0.0,1.0,105.7,107.0,63.0,0.0,0.0,4.0,0.0,1.0,0.0,12.8,3.46,8.98
285,31.03,8.0,0.0,1.0,204.7,182.5,104.0,0.0,0.0,4.0,0.0,0.0,0.0,11.3,3.05,17.4
286,37.42,4.0,1.0,0.0,234.3,220.1,78.0,1.0,0.0,4.0,1.0,0.0,38.0,10.1,2.73,19.92
287,25.87,3.0,0.0,0.0,177.2,152.2,112.0,0.0,1.0,1.0,0.0,0.0,0.0,5.3,1.43,15.06
288,30.86,9.0,1.0,0.0,205.1,181.5,95.0,0.0,0.0,2.0,0.0,0.0,0.0,14.7,3.97,17.43
289,28.24,2.0,1.0,0.0,79.3,166.1,105.0,0.0,0.0,1.0,0.0,0.0,0.0,12.7,3.43,6.74
290,22.81,2.0,0.0,0.0,227.3,134.2,85.0,1.0,1.0,2.0,0.0,0.0,23.0,8.5,2.3,19.32
291,25.45,4.0,0.0,0.0,211.1,149.7,122.0,1.0,1.0,1.0,1.0,0.0,39.0,9.2,2.48,17.94
292,25.52,4.0,0.0,0.0,264.7,150.1,109.0,1.0,1.0,1.0,0.0,0.0,29.0,5.8,1.57,22.5
293,43.71,6.0,0.0,0.0,312.2,257.1,53.0,0.0,1.0,1.0,1.0,1.0,0.0,8.8,2.38,26.54
294,24.09,5.0,1.0,0.0,232.3,141.7,121.0,1.0,0.0,1.0,0.0,0.0,36.0,12.0,3.24,19.75
295,27.59,2.0,0.0,0.0,213.7,162.3,88.0,0.0,1.0,0.0,0.0,0.0,0.0,10.9,2.94,18.16
296,59.64,9.0,1.0,0.0,216.5,350.8,75.0,0.0,0.0,1.0,0.0,1.0,0.0,10.1,2.73,18.4
297,32.86,3.0,1.0,0.0,264.1,193.3,96.0,0.0,0.0,4.0,0.0,0.0,0.0,9.1,2.46,22.45
298,13.29,3.0,1.0,0.0,253.4,78.2,127.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,4.86,21.54
299,14.18,5.0,1.0,0.0,232.2,83.4,110.0,0.0,0.0,1.0,0.0,0.0,0.0,7.6,2.05,19.74
300,33.25,2.0,1.0,0.0,267.8,195.6,99.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.32,22.76
301,33.49,6.0,0.0,0.0,222.8,197.0,110.0,0.0,1.0,2.0,0.0,0.0,0.0,10.6,2.86,18.94
302,37.06,1.0,1.0,0.0,114.4,218.0,57.0,0.0,0.0,0.0,1.0,1.0,0.0,12.4,3.35,9.72
303,28.02,2.0,1.0,0.0,229.9,164.8,98.0,0.0,0.0,2.0,0.0,0.0,0.0,14.8,4.0,19.54
304,30.46,6.0,1.0,0.0,210.7,179.2,77.0,0.0,0.0,2.0,0.0,0.0,0.0,9.2,2.48,17.91
305,28.99,7.0,1.0,0.0,118.2,170.5,87.0,0.0,0.0,2.0,0.0,0.0,0.0,11.2,3.02,10.05
306,34.97,18.0,0.0,0.0,214.5,205.7,123.0,0.0,1.0,1.0,0.0,0.0,0.0,6.7,1.81,18.23
307,28.14,2.0,1.0,0.0,286.2,165.5,84.0,0.0,0.0,1.0,1.0,1.0,0.0,11.5,3.11,24.33
308,37.57,4.0,1.0,0.0,160.7,221.0,100.0,0.0,0.0,2.0,0.0,0.0,0.0,6.8,1.84,13.66
309,41.16,2.0,0.0,1.0,191.0,242.1,118.0,0.0,0.0,3.0,0.0,0.0,0.0,14.7,3.97,16.24
310,25.77,4.0,1.0,0.0,155.4,151.6,107.0,0.0,0.0,1.0,0.0,0.0,0.0,14.7,3.97,13.21
311,29.95,4.0,1.0,0.0,145.0,176.2,87.0,0.0,0.0,0.0,1.0,0.0,0.0,5.7,1.54,12.33
312,33.32,5.0,1.0,0.0,322.7,196.0,82.0,1.0,0.0,1.0,1.0,0.0,22.0,3.7,1.0,27.43
313,27.12,4.0,0.0,0.0,247.1,159.5,125.0,0.0,1.0,2.0,0.0,0.0,0.0,7.2,1.94,21.0
314,39.13,7.0,1.0,0.0,220.4,230.2,113.0,0.0,0.0,4.0,0.0,0.0,0.0,10.7,2.89,18.73
315,24.94,1.0,1.0,0.0,274.0,146.7,64.0,0.0,0.0,3.0,0.0,0.0,0.0,8.9,2.4,23.29
316,17.34,3.0,1.0,0.0,270.2,102.0,95.0,0.0,0.0,1.0,0.0,0.0,0.0,10.7,2.89,22.97
317,21.42,6.0,0.0,1.0,238.5,126.0,99.0,0.0,0.0,3.0,0.0,0.0,0.0,10.2,2.75,20.27
318,28.63,2.0,1.0,0.0,243.8,168.4,125.0,0.0,0.0,1.0,0.0,0.0,0.0,11.1,3.0,20.72
319,35.11,5.0,1.0,0.0,176.2,206.5,92.0,0.0,0.0,5.0,0.0,0.0,0.0,12.4,3.35,14.98
320,36.91,3.0,0.0,1.0,205.2,217.1,76.0,0.0,0.0,2.0,0.0,0.0,0.0,9.4,2.54,17.44
321,39.03,2.0,0.0,1.0,205.7,229.6,78.0,0.0,0.0,0.0,0.0,1.0,0.0,10.8,2.92,17.48
322,47.31,5.0,1.0,0.0,93.4,278.3,89.0,1.0,0.0,0.0,0.0,0.0,22.0,9.7,2.62,7.94
323,30.86,4.0,0.0,1.0,130.7,181.5,129.0,0.0,0.0,1.0,0.0,0.0,0.0,8.5,2.3,11.11
324,28.44,5.0,1.0,0.0,230.0,167.3,91.0,0.0,0.0,1.0,0.0,1.0,0.0,10.6,2.86,19.55
325,20.57,1.0,1.0,0.0,218.9,121.0,105.0,1.0,0.0,1.0,0.0,0.0,31.0,12.0,3.24,18.61
326,37.59,3.0,1.0,0.0,110.8,221.1,124.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,2.86,9.42
327,37.88,6.0,0.0,1.0,163.2,222.8,122.0,0.0,0.0,1.0,0.0,0.0,0.0,11.2,3.02,13.87
328,31.18,3.0,1.0,0.0,242.0,183.4,80.0,0.0,0.0,4.0,0.0,0.0,0.0,7.5,2.03,20.57
329,44.93,5.0,1.0,0.0,160.9,264.3,91.0,0.0,0.0,0.0,1.0,0.0,0.0,9.3,2.51,13.68
330,24.82,7.0,1.0,0.0,109.7,146.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,1.84,9.32
331,26.71,5.0,0.0,1.0,184.9,157.1,134.0,0.0,0.0,4.0,0.0,1.0,0.0,8.5,2.3,15.72
332,21.64,3.0,0.0,1.0,251.3,127.3,108.0,0.0,0.0,1.0,1.0,0.0,0.0,10.3,2.78,21.36
333,31.94,4.0,1.0,0.0,197.0,187.9,110.0,0.0,0.0,2.0,0.0,0.0,0.0,4.8,1.3,16.75
334,30.4,5.0,0.0,0.0,141.2,178.8,90.0,0.0,1.0,2.0,0.0,0.0,0.0,8.4,2.27,12.0
335,43.61,5.0,1.0,0.0,199.5,256.5,112.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,1.89,16.96
336,28.82,3.0,1.0,0.0,124.0,169.5,77.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.7,10.54
337,40.75,3.0,1.0,0.0,282.9,239.7,47.0,0.0,0.0,2.0,0.0,1.0,0.0,8.7,2.35,24.05
338,29.16,2.0,0.0,1.0,160.0,171.5,99.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,1.35,13.6
339,24.19,6.0,0.0,0.0,194.8,142.3,73.0,1.0,1.0,1.0,0.0,0.0,34.0,16.0,4.32,16.56
340,31.3,6.0,1.0,0.0,327.0,184.1,98.0,0.0,0.0,2.0,0.0,0.0,0.0,7.5,2.03,27.8
341,35.17,11.0,1.0,0.0,264.4,206.9,126.0,1.0,0.0,2.0,0.0,0.0,28.0,9.3,2.51,22.47
342,44.18,1.0,0.0,1.0,176.2,259.9,114.0,0.0,0.0,1.0,0.0,0.0,0.0,15.3,4.13,14.98
343,34.65,3.0,1.0,0.0,283.1,203.8,122.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,3.38,24.06
344,42.3,2.0,1.0,0.0,140.3,248.8,124.0,1.0,0.0,3.0,0.0,0.0,45.0,10.3,2.78,11.93
345,20.81,7.0,1.0,0.0,113.4,122.4,129.0,0.0,0.0,1.0,0.0,0.0,0.0,12.5,3.38,9.64
346,17.83,9.0,1.0,0.0,216.3,104.9,65.0,1.0,0.0,1.0,0.0,0.0,40.0,9.6,2.59,18.39
347,20.3,7.0,0.0,1.0,273.3,119.4,69.0,0.0,0.0,2.0,0.0,0.0,0.0,12.4,3.35,23.23
348,42.55,2.0,0.0,1.0,260.6,250.3,100.0,0.0,0.0,2.0,0.0,1.0,0.0,13.3,3.59,22.15
349,30.31,4.0,1.0,0.0,282.6,178.3,98.0,0.0,0.0,1.0,0.0,0.0,0.0,11.4,3.08,24.02
350,41.38,2.0,0.0,1.0,182.1,243.4,77.0,0.0,0.0,1.0,0.0,0.0,0.0,12.8,3.46,15.48
351,26.35,5.0,1.0,0.0,175.3,155.0,106.0,0.0,0.0,2.0,0.0,0.0,0.0,11.8,3.19,14.9
352,49.08,3.0,0.0,0.0,203.8,288.7,101.0,1.0,1.0,0.0,0.0,0.0,31.0,8.6,2.32,17.32
353,40.87,3.0,0.0,1.0,118.9,240.4,80.0,1.0,0.0,1.0,0.0,0.0,29.0,11.2,3.02,10.11
354,32.35,3.0,1.0,0.0,301.3,190.3,123.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,2.16,25.61
355,47.26,4.0,0.0,1.0,176.7,278.0,76.0,0.0,0.0,0.0,0.0,1.0,0.0,8.3,2.24,15.02
356,26.35,3.0,0.0,1.0,330.6,155.0,93.0,0.0,0.0,1.0,0.0,0.0,0.0,13.5,3.65,28.1
357,46.48,6.0,0.0,1.0,154.0,273.4,141.0,1.0,0.0,1.0,0.0,0.0,27.0,12.3,3.32,13.09
358,26.4,4.0,0.0,0.0,265.7,155.3,93.0,0.0,1.0,0.0,0.0,0.0,0.0,12.4,3.35,22.58
359,22.63,3.0,0.0,1.0,221.2,133.1,114.0,1.0,0.0,1.0,0.0,0.0,29.0,6.8,1.84,18.8
360,41.96,5.0,0.0,1.0,187.8,246.8,129.0,0.0,0.0,1.0,0.0,0.0,0.0,12.6,3.4,15.96
361,28.12,7.0,0.0,0.0,196.0,165.4,107.0,0.0,1.0,2.0,1.0,0.0,0.0,9.6,2.59,16.66
362,23.51,4.0,0.0,1.0,236.0,138.3,116.0,0.0,0.0,3.0,0.0,0.0,0.0,9.6,2.59,20.06
363,48.74,5.0,0.0,1.0,134.4,286.7,100.0,0.0,0.0,2.0,0.0,0.0,0.0,6.9,1.86,11.42
364,19.94,3.0,1.0,0.0,201.1,117.3,114.0,0.0,0.0,1.0,0.0,0.0,0.0,12.2,3.29,17.09
365,38.34,2.0,0.0,0.0,246.3,225.5,107.0,1.0,1.0,0.0,0.0,0.0,23.0,9.8,2.65,20.94
366,43.59,1.0,0.0,0.0,273.9,256.4,125.0,0.0,1.0,1.0,0.0,1.0,0.0,11.1,3.0,23.28
367,45.02,2.0,1.0,0.0,245.4,264.8,124.0,0.0,0.0,1.0,0.0,1.0,0.0,14.8,4.0,20.86
368,27.17,7.0,0.0,0.0,264.0,159.8,99.0,0.0,1.0,2.0,0.0,0.0,0.0,9.7,2.62,22.44
369,32.4,3.0,1.0,0.0,220.1,190.6,86.0,1.0,0.0,3.0,0.0,0.0,28.0,6.0,1.62,18.71
370,31.28,3.0,1.0,0.0,120.4,184.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.97,10.23
371,44.51,5.0,1.0,0.0,220.6,261.8,128.0,0.0,0.0,1.0,0.0,0.0,0.0,9.6,2.59,18.75
372,22.73,2.0,0.0,0.0,195.3,133.7,75.0,0.0,1.0,0.0,0.0,0.0,0.0,5.9,1.59,16.6
373,32.9,5.0,1.0,0.0,220.2,193.5,85.0,1.0,0.0,0.0,0.0,0.0,23.0,8.5,2.3,18.72
374,30.29,3.0,1.0,0.0,167.8,178.2,113.0,0.0,0.0,3.0,1.0,1.0,0.0,13.6,3.67,14.26
375,38.45,5.0,0.0,1.0,181.6,226.2,103.0,1.0,0.0,3.0,0.0,1.0,36.0,10.5,2.84,15.44
376,28.97,4.0,1.0,0.0,200.2,170.4,103.0,0.0,0.0,1.0,0.0,0.0,0.0,11.6,3.13,17.02
377,33.05,9.0,0.0,1.0,254.9,194.4,63.0,1.0,0.0,2.0,0.0,0.0,34.0,17.2,4.64,21.67
378,40.85,2.0,1.0,0.0,164.6,240.3,146.0,0.0,0.0,1.0,0.0,0.0,0.0,10.6,2.86,13.99
379,12.75,6.0,0.0,0.0,248.7,75.0,116.0,0.0,1.0,3.0,0.0,0.0,0.0,9.5,2.57,21.14
380,11.75,3.0,0.0,0.0,136.3,69.1,117.0,0.0,1.0,1.0,0.0,0.0,0.0,6.3,1.7,11.59
381,16.42,4.0,0.0,1.0,315.4,96.6,59.0,1.0,0.0,4.0,0.0,1.0,33.0,6.2,1.67,26.81
382,25.25,6.0,0.0,1.0,146.5,148.5,111.0,0.0,0.0,3.0,0.0,0.0,0.0,9.9,2.67,12.45
383,43.88,5.0,0.0,1.0,161.4,258.1,106.0,0.0,0.0,1.0,0.0,0.0,0.0,11.7,3.16,13.72
384,25.45,2.0,0.0,1.0,162.5,149.7,112.0,1.0,0.0,3.0,0.0,0.0,23.0,7.6,2.05,13.81
385,25.47,2.0,0.0,0.0,164.4,149.8,134.0,0.0,1.0,1.0,0.0,0.0,0.0,8.1,2.19,13.97
386,32.37,4.0,0.0,0.0,158.1,190.4,102.0,0.0,1.0,2.0,0.0,0.0,0.0,11.2,3.02,13.44
387,30.84,6.0,0.0,0.0,253.8,181.4,108.0,0.0,1.0,1.0,0.0,0.0,0.0,11.6,3.13,21.57
388,26.47,4.0,1.0,0.0,173.7,155.7,116.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,2.19,14.76
389,25.48,13.0,0.0,1.0,256.1,149.9,95.0,0.0,0.0,2.0,0.0,0.0,0.0,13.3,3.59,21.77
390,37.79,2.0,0.0,1.0,231.5,222.3,132.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,2.97,19.68
391,25.4,2.0,1.0,0.0,131.8,149.4,111.0,1.0,0.0,0.0,0.0,0.0,16.0,6.7,1.81,11.2
392,34.71,2.0,1.0,0.0,292.6,204.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,2.84,24.87
393,41.29,0.0,0.0,1.0,209.8,242.9,126.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.83
394,25.57,4.0,1.0,0.0,230.5,150.4,119.0,0.0,0.0,1.0,0.0,0.0,0.0,12.3,3.32,19.59
395,22.22,2.0,1.0,0.0,260.6,130.7,113.0,0.0,0.0,2.0,1.0,1.0,0.0,9.4,2.54,22.15
396,46.51,4.0,0.0,0.0,114.6,273.6,93.0,0.0,1.0,1.0,0.0,0.0,0.0,8.2,2.21,9.74
397,26.54,9.0,1.0,0.0,180.3,156.1,114.0,0.0,0.0,2.0,1.0,0.0,0.0,11.1,3.0,15.33
398,30.38,4.0,1.0,0.0,178.6,178.7,134.0,1.0,0.0,2.0,0.0,0.0,36.0,8.0,2.16,15.18
399,30.18,3.0,1.0,0.0,287.4,177.5,93.0,0.0,0.0,2.0,0.0,0.0,0.0,11.9,3.21,24.43
400,29.78,2.0,1.0,0.0,244.4,175.2,91.0,0.0,0.0,1.0,0.0,0.0,0.0,7.5,2.03,20.77
401,42.74,5.0,1.0,0.0,225.1,251.4,104.0,1.0,0.0,1.0,0.0,0.0,28.0,7.5,2.03,19.13
402,36.87,5.0,1.0,0.0,207.4,216.9,61.0,0.0,0.0,1.0,1.0,1.0,0.0,17.5,4.73,17.63
403,36.92,3.0,1.0,0.0,145.5,217.2,138.0,1.0,0.0,0.0,1.0,0.0,26.0,9.3,2.51,12.37
404,35.07,12.0,0.0,1.0,154.9,206.3,97.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,3.35,13.17
405,27.08,5.0,1.0,0.0,125.9,159.3,66.0,0.0,0.0,1.0,0.0,0.0,0.0,11.1,3.0,10.7
406,24.33,5.0,1.0,0.0,236.6,143.1,88.0,1.0,0.0,2.0,0.0,0.0,31.0,11.4,3.08,20.11
407,31.72,5.0,0.0,0.0,222.0,186.6,69.0,1.0,1.0,1.0,0.0,0.0,24.0,11.6,3.13,18.87
408,29.04,5.0,1.0,0.0,199.5,170.8,114.0,1.0,0.0,5.0,0.0,1.0,26.0,9.6,2.59,16.96
409,21.08,3.0,0.0,0.0,202.9,124.0,102.0,1.0,1.0,1.0,0.0,0.0,17.0,12.3,3.32,17.25
410,33.71,8.0,1.0,0.0,279.3,198.3,94.0,0.0,0.0,3.0,0.0,0.0,0.0,14.8,4.0,23.74
411,29.38,8.0,0.0,0.0,204.8,172.8,101.0,0.0,1.0,2.0,0.0,0.0,0.0,9.1,2.46,17.41
412,36.96,3.0,1.0,0.0,213.8,217.4,74.0,1.0,0.0,0.0,0.0,0.0,30.0,6.6,1.78,18.17
413,45.2,12.0,0.0,0.0,215.8,265.9,113.0,1.0,1.0,0.0,1.0,1.0,29.0,14.0,3.78,18.34
414,15.91,5.0,0.0,1.0,193.8,93.6,137.0,1.0,0.0,1.0,0.0,0.0,14.0,17.5,4.73,16.47
415,16.69,1.0,0.0,1.0,307.2,98.2,100.0,0.0,0.0,2.0,0.0,0.0,0.0,7.6,2.05,26.11
416,28.59,3.0,1.0,0.0,224.7,168.2,92.0,0.0,0.0,1.0,0.0,0.0,0.0,12.9,3.48,19.1
417,34.49,3.0,0.0,0.0,153.8,202.9,97.0,0.0,1.0,3.0,0.0,0.0,0.0,9.0,2.43,13.07
